timestamp,sensor_id,location,temperature_c,humidity_pct,battery_pct,status
2024-01-15 00:00:00,S007,nagoya,9.71,55.33,93.9,OK
2024-01-15 00:00:00,S008,nagoya,6.5,55.86,93.8,OK
2024-01-15 00:10:00,S007,nagoya,6.01,51.38,82.4,OK
2024-01-15 00:10:00,S008,nagoya,6.13,49.4,99.2,OK
2024-01-15 00:20:00,S007,nagoya,6.48,53.83,94.4,OK
2024-01-15 00:20:00,S008,nagoya,5.29,49.16,83.1,OK
2024-01-15 00:30:00,S007,nagoya,7.94,48.34,77.1,OK
2024-01-15 00:30:00,S008,nagoya,7.18,50.97,97.9,OK
2024-01-15 00:40:00,S007,nagoya,5.95,50.44,87.8,OK
2024-01-15 00:40:00,S008,nagoya,5.64,52.88,94.7,OK
2024-01-15 00:50:00,S007,nagoya,9.18,58.7,72.1,OK
2024-01-15 00:50:00,S008,nagoya,9.63,55.47,93.1,OK
2024-01-15 01:00:00,S007,nagoya,6.23,54.42,89.8,OK
2024-01-15 01:00:00,S008,nagoya,9.83,54.98,96.6,OK
2024-01-15 01:10:00,S007,nagoya,9.25,49.56,70.0,OK
2024-01-15 01:10:00,S008,nagoya,8.02,53.36,85.9,OK
2024-01-15 01:20:00,S007,nagoya,5.98,54.51,75.9,OK
2024-01-15 01:20:00,S008,nagoya,6.95,49.62,87.1,OK
2024-01-15 01:30:00,S007,nagoya,8.59,50.67,98.3,OK
2024-01-15 01:30:00,S008,nagoya,3.58,55.4,80.3,OK
2024-01-15 01:40:00,S007,nagoya,7.66,52.2,99.6,OK
2024-01-15 01:40:00,S008,nagoya,6.85,52.89,78.8,OK
2024-01-15 01:50:00,S007,nagoya,6.21,54.77,71.6,OK
2024-01-15 01:50:00,S008,nagoya,6.7,46.67,80.8,OK
2024-01-15 02:00:00,S007,nagoya,9.43,47.4,77.1,OK
2024-01-15 02:00:00,S008,nagoya,7.06,49.13,79.5,OK
2024-01-15 02:10:00,S007,nagoya,6.41,53.98,86.4,OK
2024-01-15 02:10:00,S008,nagoya,6.61,49.1,75.6,OK
2024-01-15 02:20:00,S007,nagoya,4.95,56.52,95.2,OK
2024-01-15 02:20:00,S008,nagoya,10.43,60.55,90.1,OK
2024-01-15 02:30:00,S007,nagoya,7.88,52.86,70.5,OK
2024-01-15 02:30:00,S008,nagoya,7.19,48.59,83.1,OK
2024-01-15 02:40:00,S007,nagoya,8.13,51.92,89.3,OK
2024-01-15 02:40:00,S008,nagoya,6.07,53.67,93.7,OK
2024-01-15 02:50:00,S007,nagoya,6.25,50.07,75.4,OK
2024-01-15 02:50:00,S008,nagoya,5.6,51.78,83.5,OK
2024-01-15 03:00:00,S007,nagoya,6.91,53.52,88.1,OK
2024-01-15 03:00:00,S008,nagoya,4.94,49.27,77.1,OK
2024-01-15 03:10:00,S007,nagoya,5.96,51.97,86.4,OK
2024-01-15 03:10:00,S008,nagoya,4.72,58.16,87.0,OK
2024-01-15 03:20:00,S007,nagoya,7.29,50.59,84.4,OK
2024-01-15 03:20:00,S008,nagoya,7.2,50.45,91.9,OK
2024-01-15 03:30:00,S007,nagoya,11.78,51.11,93.4,OK
2024-01-15 03:30:00,S008,nagoya,6.91,52.26,96.7,OK
2024-01-15 03:40:00,S007,nagoya,8.94,53.79,92.3,OK
2024-01-15 03:40:00,S008,nagoya,8.09,51.7,89.0,OK
2024-01-15 03:50:00,S007,nagoya,7.89,49.52,71.6,OK
2024-01-15 03:50:00,S008,nagoya,6.06,56.33,84.1,OK
2024-01-15 04:00:00,S007,nagoya,5.82,51.73,92.0,OK
2024-01-15 04:00:00,S008,nagoya,4.15,55.63,93.9,OK
2024-01-15 04:10:00,S007,nagoya,7.4,52.78,97.7,OK
2024-01-15 04:10:00,S008,nagoya,7.49,47.17,86.9,OK
2024-01-15 04:20:00,S007,nagoya,9.07,53.28,75.1,OK
2024-01-15 04:20:00,S008,nagoya,11.83,54.91,94.3,OK
2024-01-15 04:30:00,S007,nagoya,6.62,50.26,72.5,OK
2024-01-15 04:30:00,S008,nagoya,4.57,51.79,78.3,OK
2024-01-15 04:40:00,S007,nagoya,8.32,53.8,95.7,OK
2024-01-15 04:40:00,S008,nagoya,8.23,52.13,75.2,OK
2024-01-15 04:50:00,S007,nagoya,6.78,51.06,83.4,OK
2024-01-15 04:50:00,S008,nagoya,7.91,49.82,91.0,OK
2024-01-15 05:00:00,S007,nagoya,4.82,52.51,95.9,OK
2024-01-15 05:00:00,S008,nagoya,7.15,53.05,74.4,OK
2024-01-15 05:10:00,S007,nagoya,8.29,51.3,84.9,OK
2024-01-15 05:10:00,S008,nagoya,10.07,51.79,77.1,OK
2024-01-15 05:20:00,S007,nagoya,5.51,53.57,76.3,OK
2024-01-15 05:20:00,S008,nagoya,7.36,49.25,89.3,OK
2024-01-15 05:30:00,S007,nagoya,7.53,50.51,75.0,OK
2024-01-15 05:30:00,S008,nagoya,6.48,53.51,92.4,OK
2024-01-15 05:40:00,S007,nagoya,7.53,48.3,81.4,OK
2024-01-15 05:40:00,S008,nagoya,7.03,48.73,74.4,OK
2024-01-15 05:50:00,S007,nagoya,7.66,51.66,97.8,OK
2024-01-15 05:50:00,S008,nagoya,5.36,53.43,98.9,OK
2024-01-15 06:00:00,S007,nagoya,7.32,51.21,97.5,OK
2024-01-15 06:00:00,S008,nagoya,5.06,46.3,83.0,OK
2024-01-15 06:10:00,S007,nagoya,10.08,49.08,80.0,OK
2024-01-15 06:10:00,S008,nagoya,7.43,53.36,89.6,OK
2024-01-15 06:20:00,S007,nagoya,5.5,55.26,92.5,OK
2024-01-15 06:20:00,S008,nagoya,7.3,48.02,75.8,OK
2024-01-15 06:30:00,S007,nagoya,6.3,55.92,75.4,OK
2024-01-15 06:30:00,S008,nagoya,5.36,50.68,95.0,OK
2024-01-15 06:40:00,S007,nagoya,8.18,52.1,73.1,OK
2024-01-15 06:40:00,S008,nagoya,6.5,52.7,78.5,OK
2024-01-15 06:50:00,S007,nagoya,7.62,52.62,72.8,OK
2024-01-15 06:50:00,S008,nagoya,9.53,50.35,95.1,OK
2024-01-15 07:00:00,S007,nagoya,9.54,50.69,91.2,OK
2024-01-15 07:00:00,S008,nagoya,9.65,56.05,73.9,OK
2024-01-15 07:10:00,S007,nagoya,5.71,46.65,87.0,OK
2024-01-15 07:10:00,S008,nagoya,10.62,50.69,90.9,OK
2024-01-15 07:20:00,S007,nagoya,7.46,55.36,98.1,OK
2024-01-15 07:20:00,S008,nagoya,5.32,46.8,78.3,OK
2024-01-15 07:30:00,S007,nagoya,4.59,54.87,93.1,OK
2024-01-15 07:30:00,S008,nagoya,7.1,53.6,72.2,OK
2024-01-15 07:40:00,S007,nagoya,7.75,49.1,80.0,OK
2024-01-15 07:40:00,S008,nagoya,10.98,54.76,77.9,OK
2024-01-15 07:50:00,S007,nagoya,5.88,53.27,97.9,OK
2024-01-15 07:50:00,S008,nagoya,6.78,50.8,84.8,OK
2024-01-15 08:00:00,S007,nagoya,9.09,56.03,76.6,OK
2024-01-15 08:00:00,S008,nagoya,5.44,46.81,91.5,OK
2024-01-15 08:10:00,S007,nagoya,7.97,52.71,87.1,OK
2024-01-15 08:10:00,S008,nagoya,7.49,55.26,96.9,OK
2024-01-15 08:20:00,S007,nagoya,8.77,55.45,98.0,OK
2024-01-15 08:20:00,S008,nagoya,6.9,49.97,91.0,OK
2024-01-15 08:30:00,S007,nagoya,9.12,49.79,85.5,OK
2024-01-15 08:30:00,S008,nagoya,9.12,50.72,83.1,OK
2024-01-15 08:40:00,S007,nagoya,8.96,47.66,93.6,OK
2024-01-15 08:40:00,S008,nagoya,7.38,51.94,98.6,OK
2024-01-15 08:50:00,S007,nagoya,8.21,48.87,87.0,OK
2024-01-15 08:50:00,S008,nagoya,8.8,50.88,90.5,OK
2024-01-15 09:00:00,S007,nagoya,5.78,54.48,98.8,OK
2024-01-15 09:00:00,S008,nagoya,9.06,54.0,98.8,OK
2024-01-15 09:10:00,S007,nagoya,8.96,53.61,93.0,OK
2024-01-15 09:10:00,S008,nagoya,6.94,50.5,71.2,OK
2024-01-15 09:20:00,S007,nagoya,6.77,53.3,90.9,OK
2024-01-15 09:20:00,S008,nagoya,9.18,49.44,80.8,OK
2024-01-15 09:30:00,S007,nagoya,9.33,54.16,92.1,OK
2024-01-15 09:30:00,S008,nagoya,8.13,53.51,91.6,OK
2024-01-15 09:40:00,S007,nagoya,6.05,50.08,71.9,OK
2024-01-15 09:40:00,S008,nagoya,6.26,51.35,86.0,OK
2024-01-15 09:50:00,S007,nagoya,8.33,49.17,99.9,OK
2024-01-15 09:50:00,S008,nagoya,8.0,52.24,93.6,OK
