timestamp,sensor_id,location,temperature_c,humidity_pct,battery_pct,status
2024-01-15 00:00:00,S004,osaka,10.9,60.52,90.6,OK
2024-01-15 00:00:00,S005,osaka,10.41,57.02,73.0,OK
2024-01-15 00:00:00,S006,osaka,10.03,54.0,81.5,OK
2024-01-15 00:10:00,S004,osaka,11.27,57.4,74.2,OK
2024-01-15 00:10:00,S005,osaka,9.89,59.24,86.6,OK
2024-01-15 00:10:00,S006,osaka,8.34,55.59,93.4,OK
2024-01-15 00:20:00,S004,osaka,8.94,52.58,89.8,OK
2024-01-15 00:20:00,S005,osaka,9.42,61.43,85.3,OK
2024-01-15 00:20:00,S006,osaka,9.98,55.49,71.6,OK
2024-01-15 00:30:00,S004,osaka,12.99,53.53,84.8,OK
2024-01-15 00:30:00,S005,osaka,11.34,60.3,87.8,OK
2024-01-15 00:30:00,S006,osaka,5.93,56.54,99.6,OK
2024-01-15 00:40:00,S004,osaka,10.73,57.36,95.8,OK
2024-01-15 00:40:00,S005,osaka,8.7,56.81,90.5,OK
2024-01-15 00:40:00,S006,osaka,10.3,50.57,93.1,OK
2024-01-15 00:50:00,S004,osaka,10.56,58.12,77.9,OK
2024-01-15 00:50:00,S005,osaka,10.51,58.26,93.7,OK
2024-01-15 00:50:00,S006,osaka,7.89,57.82,85.0,OK
2024-01-15 01:00:00,S004,osaka,7.99,60.36,72.5,OK
2024-01-15 01:00:00,S005,osaka,7.98,57.05,78.3,OK
2024-01-15 01:00:00,S006,osaka,9.34,61.34,76.1,OK
2024-01-15 01:10:00,S004,osaka,10.66,54.52,81.7,OK
2024-01-15 01:10:00,S005,osaka,8.11,53.75,90.4,OK
2024-01-15 01:10:00,S006,osaka,12.13,59.88,91.9,OK
2024-01-15 01:20:00,S004,osaka,10.3,57.15,72.6,OK
2024-01-15 01:20:00,S005,osaka,8.49,59.32,88.3,OK
2024-01-15 01:20:00,S006,osaka,9.1,62.6,92.2,OK
2024-01-15 01:30:00,S004,osaka,11.72,61.21,91.0,OK
2024-01-15 01:30:00,S005,osaka,11.91,64.36,85.7,OK
2024-01-15 01:30:00,S006,osaka,10.49,53.31,75.0,OK
2024-01-15 01:40:00,S004,osaka,11.83,61.74,78.1,OK
2024-01-15 01:40:00,S005,osaka,11.95,54.63,70.9,OK
2024-01-15 01:40:00,S006,osaka,10.42,55.76,71.9,OK
2024-01-15 01:50:00,S004,osaka,9.54,54.18,72.3,OK
2024-01-15 01:50:00,S005,osaka,8.64,58.79,85.0,OK
2024-01-15 01:50:00,S006,osaka,8.69,56.83,77.7,OK
2024-01-15 02:00:00,S004,osaka,11.56,60.36,91.7,OK
2024-01-15 02:00:00,S005,osaka,10.24,61.54,71.3,OK
2024-01-15 02:00:00,S006,osaka,10.73,56.3,84.2,OK
2024-01-15 02:10:00,S004,osaka,9.37,59.15,97.9,OK
2024-01-15 02:10:00,S005,osaka,11.19,55.03,97.4,OK
2024-01-15 02:10:00,S006,osaka,9.91,54.88,79.7,OK
2024-01-15 02:20:00,S004,osaka,7.93,60.41,78.1,OK
2024-01-15 02:20:00,S005,osaka,11.28,59.36,85.1,OK
2024-01-15 02:20:00,S006,osaka,10.77,56.91,94.1,OK
2024-01-15 02:30:00,S004,osaka,13.7,57.13,72.1,OK
2024-01-15 02:30:00,S005,osaka,8.81,58.53,95.3,OK
2024-01-15 02:30:00,S006,osaka,9.11,61.37,70.2,OK
2024-01-15 02:40:00,S004,osaka,10.59,61.68,79.1,OK
2024-01-15 02:40:00,S005,osaka,8.8,55.67,87.8,OK
2024-01-15 02:40:00,S006,osaka,7.42,58.22,75.9,OK
2024-01-15 02:50:00,S004,osaka,12.06,55.03,77.4,OK
2024-01-15 02:50:00,S005,osaka,11.54,58.12,77.0,OK
2024-01-15 02:50:00,S006,osaka,8.37,62.72,96.3,OK
2024-01-15 03:00:00,S004,osaka,10.08,57.95,89.7,OK
2024-01-15 03:00:00,S005,osaka,11.41,54.07,73.1,OK
2024-01-15 03:00:00,S006,osaka,8.91,57.59,84.8,OK
2024-01-15 03:10:00,S004,osaka,14.75,61.75,91.3,OK
2024-01-15 03:10:00,S005,osaka,12.82,61.73,96.9,OK
2024-01-15 03:10:00,S006,osaka,7.69,57.42,81.2,OK
2024-01-15 03:20:00,S004,osaka,10.62,57.8,72.9,OK
2024-01-15 03:20:00,S005,osaka,11.86,62.13,72.2,OK
2024-01-15 03:20:00,S006,osaka,8.54,56.67,98.9,OK
2024-01-15 03:30:00,S004,osaka,10.1,60.33,79.5,OK
2024-01-15 03:30:00,S005,osaka,10.73,53.58,92.1,OK
2024-01-15 03:30:00,S006,osaka,9.5,60.17,72.2,OK
2024-01-15 03:40:00,S004,osaka,10.76,62.99,87.5,OK
2024-01-15 03:40:00,S005,osaka,10.5,59.49,84.0,OK
2024-01-15 03:40:00,S006,osaka,8.45,60.06,98.9,OK
2024-01-15 03:50:00,S004,osaka,10.34,60.49,78.0,OK
2024-01-15 03:50:00,S005,osaka,10.64,59.2,90.6,OK
2024-01-15 03:50:00,S006,osaka,11.07,53.89,71.2,OK
2024-01-15 04:00:00,S004,osaka,10.69,55.71,72.7,OK
2024-01-15 04:00:00,S005,osaka,10.02,60.81,85.4,OK
2024-01-15 04:00:00,S006,osaka,9.49,55.91,99.7,OK
2024-01-15 04:10:00,S004,osaka,11.5,58.59,83.6,OK
2024-01-15 04:10:00,S005,osaka,9.99,55.73,83.9,OK
2024-01-15 04:10:00,S006,osaka,10.27,56.45,70.4,OK
