timestamp,sensor_id,location,temperature_c,humidity_pct,battery_pct,status
2024-01-15 00:00:00,S009,fukuoka,13.83,62.31,70.3,OK
2024-01-15 00:00:00,S010,fukuoka,14.25,55.25,72.5,OK
2024-01-15 00:10:00,S009,fukuoka,11.32,69.81,74.9,OK
2024-01-15 00:10:00,S010,fukuoka,15.34,63.91,89.8,OK
2024-01-15 00:20:00,S009,fukuoka,10.96,56.97,71.7,OK
2024-01-15 00:20:00,S010,fukuoka,11.39,58.51,89.8,OK
2024-01-15 00:30:00,S009,fukuoka,11.75,61.69,82.1,OK
2024-01-15 00:30:00,S010,fukuoka,12.2,58.54,79.1,OK
2024-01-15 00:40:00,S009,fukuoka,12.85,55.44,70.2,OK
2024-01-15 00:40:00,S010,fukuoka,12.66,65.61,97.6,OK
2024-01-15 00:50:00,S009,fukuoka,12.5,58.9,76.2,OK
2024-01-15 00:50:00,S010,fukuoka,10.46,60.54,89.6,OK
2024-01-15 01:00:00,S009,fukuoka,11.98,56.07,93.4,OK
2024-01-15 01:00:00,S010,fukuoka,12.18,63.12,79.0,OK
2024-01-15 01:10:00,S009,fukuoka,14.32,62.62,91.8,OK
2024-01-15 01:10:00,S010,fukuoka,12.95,60.45,99.8,OK
2024-01-15 01:20:00,S009,fukuoka,12.86,63.29,86.6,OK
2024-01-15 01:20:00,S010,fukuoka,10.5,61.33,74.8,OK
2024-01-15 01:30:00,S009,fukuoka,15.64,62.93,87.8,OK
2024-01-15 01:30:00,S010,fukuoka,13.14,67.17,91.8,OK
2024-01-15 01:40:00,S009,fukuoka,13.72,61.88,71.8,OK
2024-01-15 01:40:00,S010,fukuoka,11.53,65.02,80.6,OK
2024-01-15 01:50:00,S009,fukuoka,15.08,63.29,73.7,OK
2024-01-15 01:50:00,S010,fukuoka,12.27,66.68,83.6,OK
2024-01-15 02:00:00,S009,fukuoka,15.7,61.42,99.7,OK
2024-01-15 02:00:00,S010,fukuoka,10.09,59.45,88.8,OK
2024-01-15 02:10:00,S009,fukuoka,11.03,61.16,80.5,OK
2024-01-15 02:10:00,S010,fukuoka,12.43,67.14,91.4,OK
2024-01-15 02:20:00,S009,fukuoka,11.89,57.8,85.6,OK
2024-01-15 02:20:00,S010,fukuoka,13.02,64.67,87.5,OK
2024-01-15 02:30:00,S009,fukuoka,13.63,59.45,72.9,OK
2024-01-15 02:30:00,S010,fukuoka,12.33,56.53,72.5,OK
2024-01-15 02:40:00,S009,fukuoka,15.91,64.39,84.3,OK
2024-01-15 02:40:00,S010,fukuoka,11.64,62.96,85.8,OK
2024-01-15 02:50:00,S009,fukuoka,11.46,60.09,81.8,OK
2024-01-15 02:50:00,S010,fukuoka,12.85,65.51,82.7,OK
2024-01-15 03:00:00,S009,fukuoka,9.77,64.55,84.7,OK
2024-01-15 03:00:00,S010,fukuoka,15.76,61.07,74.3,OK
2024-01-15 03:10:00,S009,fukuoka,14.65,65.39,73.9,OK
2024-01-15 03:10:00,S010,fukuoka,12.16,56.26,73.5,OK
2024-01-15 03:20:00,S009,fukuoka,13.4,65.3,92.4,OK
2024-01-15 03:20:00,S010,fukuoka,14.35,61.01,98.6,OK
2024-01-15 03:30:00,S009,fukuoka,11.77,60.17,73.6,OK
2024-01-15 03:30:00,S010,fukuoka,12.61,61.63,74.6,OK
2024-01-15 03:40:00,S009,fukuoka,9.82,68.66,79.1,OK
2024-01-15 03:40:00,S010,fukuoka,10.36,62.47,74.3,OK
2024-01-15 03:50:00,S009,fukuoka,12.6,61.49,96.8,OK
2024-01-15 03:50:00,S010,fukuoka,13.8,60.66,94.6,OK
2024-01-15 04:00:00,S009,fukuoka,12.24,62.11,80.5,OK
2024-01-15 04:00:00,S010,fukuoka,14.07,59.73,87.2,OK
2024-01-15 04:10:00,S009,fukuoka,10.05,59.41,93.4,OK
2024-01-15 04:10:00,S010,fukuoka,10.64,62.74,88.2,OK
2024-01-15 04:20:00,S009,fukuoka,13.13,58.45,83.8,OK
2024-01-15 04:20:00,S010,fukuoka,11.44,63.01,96.0,OK
2024-01-15 04:30:00,S009,fukuoka,11.78,66.79,89.9,OK
2024-01-15 04:30:00,S010,fukuoka,12.08,63.17,81.9,OK
2024-01-15 04:40:00,S009,fukuoka,9.35,60.08,96.7,OK
2024-01-15 04:40:00,S010,fukuoka,12.81,57.69,96.0,OK
2024-01-15 04:50:00,S009,fukuoka,12.48,58.23,93.9,OK
2024-01-15 04:50:00,S010,fukuoka,12.49,58.29,73.7,OK
2024-01-15 05:00:00,S009,fukuoka,12.09,61.29,88.6,OK
2024-01-15 05:00:00,S010,fukuoka,12.56,61.54,87.1,OK
2024-01-15 05:10:00,S009,fukuoka,13.63,65.17,96.9,OK
2024-01-15 05:10:00,S010,fukuoka,15.56,66.83,75.4,OK
2024-01-15 05:20:00,S009,fukuoka,15.62,62.63,77.4,OK
